"Imbalance settlement period CET/CEST","Generation / + Imbalance price [EUR/MWh] - MBA|DK2","Generation / - Imbalance price [EUR/MWh] - MBA|DK2","Price for consumption [EUR/MWh] - MBA|DK2","Currency","Status","Total Imbalance [MWh] - MBA|DK2","Difference","Situation","Status"
"29.11.2020 01:00 - 29.11.2020 02:00","36.70","36.70","36.70","EUR","Estimated","16","","","Final"
"29.11.2020 02:00 - 29.11.2020 03:00","28.95","28.95","28.95","EUR","Estimated","1","","","Final"
"29.11.2020 03:00 - 29.11.2020 04:00","28.42","28.42","28.42","EUR","Estimated","5","","","Final"
"29.11.2020 04:00 - 29.11.2020 05:00","35.14","35.14","35.14","EUR","Estimated","39","","","Final"
"29.11.2020 05:00 - 29.11.2020 06:00","37.02","37.02","37.02","EUR","Estimated","0","","","Final"
"29.11.2020 06:00 - 29.11.2020 07:00","37.45","37.45","37.45","EUR","Estimated","59","","","Final"
"29.11.2020 07:00 - 29.11.2020 08:00","40.60","40.60","40.60","EUR","Estimated","47","","","Final"
"29.11.2020 08:00 - 29.11.2020 09:00","42.98","42.98","42.98","EUR","Estimated","4","","","Final"
"29.11.2020 09:00 - 29.11.2020 10:00","45.68","67.16","67.16","EUR","Estimated","54","","","Final"
"29.11.2020 10:00 - 29.11.2020 11:00","46.23","46.23","46.23","EUR","Estimated","94","","","Final"
"29.11.2020 11:00 - 29.11.2020 12:00","47.45","48.00","48.00","EUR","Estimated","129","","","Final"
"29.11.2020 12:00 - 29.11.2020 13:00","47.41","100.41","100.41","EUR","Estimated","8","","","Final"
"29.11.2020 13:00 - 29.11.2020 14:00","45.81","100.74","100.74","EUR","Estimated","96","","","Final"
"29.11.2020 14:00 - 29.11.2020 15:00","44.85","80.59","80.59","EUR","Estimated","66","","","Final"
"29.11.2020 15:00 - 29.11.2020 16:00","51.87","100.74","100.74","EUR","Estimated","58","","","Final"
"29.11.2020 16:00 - 29.11.2020 17:00","62.42","125.00","125.00","EUR","Estimated","129","","","Final"
"29.11.2020 17:00 - 29.11.2020 18:00","61.19","125.00","125.00","EUR","Estimated","318","","","Final"
"29.11.2020 18:00 - 29.11.2020 19:00","61.59","83.00","83.00","EUR","Estimated","385","","","Final"
"29.11.2020 19:00 - 29.11.2020 20:00","60.42","60.42","60.42","EUR","Estimated","225","","","Final"
"29.11.2020 20:00 - 29.11.2020 21:00","57.66","57.66","57.66","EUR","Estimated","148","","","Final"
"29.11.2020 21:00 - 29.11.2020 22:00","53.55","53.55","53.55","EUR","Estimated","124","","","Final"
"29.11.2020 22:00 - 29.11.2020 23:00","51.09","51.09","51.09","EUR","Estimated","20","","","Final"
"29.11.2020 23:00 - 30.11.2020 00:00","45.17","45.17","45.17","EUR","Estimated","163","","","Final"
"30.11.2020 00:00 - 30.11.2020 01:00","45.48","45.48","45.48","EUR","Estimated","47","","","Final"
"30.11.2020 01:00 - 30.11.2020 02:00","10.00","43.04","10.00","EUR","Estimated","60","","","Final"
"30.11.2020 02:00 - 30.11.2020 03:00","10.00","42.07","10.00","EUR","Estimated","6","","","Final"
"30.11.2020 03:00 - 30.11.2020 04:00","10.00","38.82","10.00","EUR","Estimated","91","","","Final"
"30.11.2020 04:00 - 30.11.2020 05:00","9.00","38.15","9.00","EUR","Estimated","20","","","Final"
"30.11.2020 05:00 - 30.11.2020 06:00","7.57","44.27","7.57","EUR","Estimated","117","","","Final"
"30.11.2020 06:00 - 30.11.2020 07:00","10.98","70.50","10.98","EUR","Estimated","225","","","Final"
"30.11.2020 07:00 - 30.11.2020 08:00","10.56","200.06","10.56","EUR","Estimated","6","","","Final"
"30.11.2020 08:00 - 30.11.2020 09:00","254.44","254.44","254.44","EUR","Estimated","110","","","Final"
"30.11.2020 09:00 - 30.11.2020 10:00","81.99","81.99","81.99","EUR","Estimated","19","","","Final"
"30.11.2020 10:00 - 30.11.2020 11:00","72.34","80.59","80.59","EUR","Estimated","86","","","Final"
"30.11.2020 11:00 - 30.11.2020 12:00","72.44","202.26","202.26","EUR","Estimated","148","","","Final"
"30.11.2020 12:00 - 30.11.2020 13:00","74.50","74.50","74.50","EUR","Estimated","38","","","Final"
"30.11.2020 13:00 - 30.11.2020 14:00","79.02","110.00","110.00","EUR","Estimated","113","","","Final"
"30.11.2020 14:00 - 30.11.2020 15:00","99.96","124.96","124.96","EUR","Estimated","99","","","Final"
"30.11.2020 15:00 - 30.11.2020 16:00","186.68","186.68","186.68","EUR","Estimated","30","","","Final"
"30.11.2020 16:00 - 30.11.2020 17:00","196.64","196.64","196.64","EUR","Estimated","82","","","Final"
"30.11.2020 17:00 - 30.11.2020 18:00","12.78","124.93","12.78","EUR","Estimated","124","","","Final"
"30.11.2020 18:00 - 30.11.2020 19:00","12.00","71.78","12.00","EUR","Estimated","214","","","Final"
"30.11.2020 19:00 - 30.11.2020 20:00","54.02","54.02","54.02","EUR","Estimated","267","","","Final"
"30.11.2020 20:00 - 30.11.2020 21:00","42.85","42.85","42.85","EUR","Estimated","248","","","Final"
"30.11.2020 21:00 - 30.11.2020 22:00","10.00","40.10","10.00","EUR","Estimated","118","","","Final"
"30.11.2020 22:00 - 30.11.2020 23:00","37.68","37.68","37.68","EUR","Estimated","31","","","Final"
"30.11.2020 23:00 - 01.12.2020 00:00","20.99","134.32","134.32","EUR","Estimated","41","","","Final"
"01.12.2020 00:00 - 01.12.2020 01:00","23.19","198.89","198.89","EUR","Estimated","72","","","Final"
"01.12.2020 01:00 - 01.12.2020 02:00","25.02","127.67","127.67","EUR","Estimated","50","","","Final"
"01.12.2020 02:00 - 01.12.2020 03:00","25.02","127.67","127.67","EUR","Estimated","55","","","Final"
"01.12.2020 03:00 - 01.12.2020 04:00","33.26","33.26","33.26","EUR","Estimated","9","","","Final"
"01.12.2020 04:00 - 01.12.2020 05:00","35.34","35.34","35.34","EUR","Estimated","53","","","Final"
"01.12.2020 05:00 - 01.12.2020 06:00","38.43","79.96","79.96","EUR","Estimated","115","","","Final"
"01.12.2020 06:00 - 01.12.2020 07:00","56.03","56.03","56.03","EUR","Estimated","233","","","Final"
"01.12.2020 07:00 - 01.12.2020 08:00","73.25","73.25","73.25","EUR","Estimated","222","","","Final"
"01.12.2020 08:00 - 01.12.2020 09:00","75.57","75.57","75.57","EUR","Estimated","241","","","Final"
"01.12.2020 09:00 - 01.12.2020 10:00","119.94","119.94","119.94","EUR","Estimated","204","","","Final"
"01.12.2020 10:00 - 01.12.2020 11:00","70.25","70.25","70.25","EUR","Estimated","490","","","Final"
"01.12.2020 11:00 - 01.12.2020 12:00","71.58","71.58","71.58","EUR","Estimated","129","","","Final"
"01.12.2020 12:00 - 01.12.2020 13:00","86.45","86.45","86.45","EUR","Estimated","523","","","Final"
"01.12.2020 13:00 - 01.12.2020 14:00","82.81","82.81","82.81","EUR","Estimated","148","","","Final"
"01.12.2020 14:00 - 01.12.2020 15:00","75.59","75.59","75.59","EUR","Estimated","186","","","Final"
"01.12.2020 15:00 - 01.12.2020 16:00","119.93","119.93","119.93","EUR","Estimated","112","","","Final"
"01.12.2020 16:00 - 01.12.2020 17:00","147.97","147.97","147.97","EUR","Estimated","126","","","Final"
"01.12.2020 17:00 - 01.12.2020 18:00","149.94","149.94","149.94","EUR","Estimated","218","","","Final"
"01.12.2020 18:00 - 01.12.2020 19:00","77.80","100.00","100.00","EUR","Estimated","270","","","Final"
"01.12.2020 19:00 - 01.12.2020 20:00","71.38","87.35","87.35","EUR","Estimated","283","","","Final"
"01.12.2020 20:00 - 01.12.2020 21:00","60.66","80.63","80.63","EUR","Estimated","284","","","Final"
"01.12.2020 21:00 - 01.12.2020 22:00","55.47","55.47","55.47","EUR","Estimated","306","","","Final"
"01.12.2020 22:00 - 01.12.2020 23:00","50.16","50.16","50.16","EUR","Estimated","101","","","Final"
"01.12.2020 23:00 - 02.12.2020 00:00","47.13","47.13","47.13","EUR","Estimated","14","","","Final"
"02.12.2020 00:00 - 02.12.2020 01:00","47.80","47.80","47.80","EUR","Estimated","172","","","Final"
"02.12.2020 01:00 - 02.12.2020 02:00","15.30","46.27","15.30","EUR","Estimated","135","","","Final"
"02.12.2020 02:00 - 02.12.2020 03:00","6.66","44.71","6.66","EUR","Estimated","164","","","Final"
"02.12.2020 03:00 - 02.12.2020 04:00","6.40","43.42","6.40","EUR","Estimated","53","","","Final"
"02.12.2020 04:00 - 02.12.2020 05:00","8.00","44.56","8.00","EUR","Estimated","116","","","Final"
"02.12.2020 05:00 - 02.12.2020 06:00","10.50","47.49","10.50","EUR","Estimated","198","","","Final"
"02.12.2020 06:00 - 02.12.2020 07:00","11.00","63.02","11.00","EUR","Estimated","99","","","Final"
"02.12.2020 07:00 - 02.12.2020 08:00","83.67","83.94","83.94","EUR","Estimated","384","","","Final"
"02.12.2020 08:00 - 02.12.2020 09:00","105.46","335.93","335.93","EUR","Estimated","508","","","Final"
"02.12.2020 09:00 - 02.12.2020 10:00","105.42","105.42","105.42","EUR","Estimated","184","","","Final"
"02.12.2020 10:00 - 02.12.2020 11:00","100.06","100.06","100.06","EUR","Estimated","177","","","Final"
"02.12.2020 11:00 - 02.12.2020 12:00","95.19","95.19","95.19","EUR","Estimated","207","","","Final"
"02.12.2020 12:00 - 02.12.2020 13:00","87.03","87.03","87.03","EUR","Estimated","7","","","Final"
"02.12.2020 13:00 - 02.12.2020 14:00","82.90","292.87","292.87","EUR","Estimated","409","","","Final"
"02.12.2020 14:00 - 02.12.2020 15:00","90.00","150.98","150.98","EUR","Estimated","219","","","Final"
"02.12.2020 15:00 - 02.12.2020 16:00","88.09","192.11","192.11","EUR","Estimated","276","","","Final"
"02.12.2020 16:00 - 02.12.2020 17:00","105.40","335.93","335.93","EUR","Estimated","375","","","Final"
"02.12.2020 17:00 - 02.12.2020 18:00","110.56","335.93","335.93","EUR","Estimated","546","","","Final"
"02.12.2020 18:00 - 02.12.2020 19:00","96.65","335.93","335.93","EUR","Estimated","705","","","Final"
"02.12.2020 19:00 - 02.12.2020 20:00","75.92","292.87","292.87","EUR","Estimated","732","","","Final"
"02.12.2020 20:00 - 02.12.2020 21:00","62.46","62.46","62.46","EUR","Estimated","492","","","Final"
"02.12.2020 21:00 - 02.12.2020 22:00","51.80","51.80","51.80","EUR","Estimated","392","","","Final"
"02.12.2020 22:00 - 02.12.2020 23:00","47.46","47.46","47.46","EUR","Estimated","596","","","Final"
"02.12.2020 23:00 - 03.12.2020 00:00","9.47","21.00","9.47","EUR","Estimated","560","","","Final"
"03.12.2020 00:00 - 03.12.2020 01:00","3.00","9.23","3.00","EUR","Estimated","466","","","Final"
"03.12.2020 01:00 - 03.12.2020 02:00","8.48","8.48","8.48","EUR","Estimated","574","","","Final"
"03.12.2020 02:00 - 03.12.2020 03:00","5.19","8.19","5.19","EUR","Estimated","541","","","Final"
"03.12.2020 03:00 - 03.12.2020 04:00","2.83","8.35","2.83","EUR","Estimated","560","","","Final"
"03.12.2020 04:00 - 03.12.2020 05:00","2.83","8.94","2.83","EUR","Estimated","631","","","Final"
"03.12.2020 05:00 - 03.12.2020 06:00","6.13","12.90","6.13","EUR","Estimated","632","","","Final"
"03.12.2020 06:00 - 03.12.2020 07:00","11.00","17.90","11.00","EUR","Estimated","524","","","Final"
"03.12.2020 07:00 - 03.12.2020 08:00","58.60","58.60","58.60","EUR","Estimated","407","","","Final"
"03.12.2020 08:00 - 03.12.2020 09:00","20.00","61.07","20.00","EUR","Estimated","471","","","Final"
"03.12.2020 09:00 - 03.12.2020 10:00","59.17","59.17","59.17","EUR","Estimated","401","","","Final"
"03.12.2020 10:00 - 03.12.2020 11:00","59.10","59.10","59.10","EUR","Estimated","773","","","Final"
"03.12.2020 11:00 - 03.12.2020 12:00","55.08","55.08","55.08","EUR","Estimated","397","","","Final"
"03.12.2020 12:00 - 03.12.2020 13:00","49.83","49.83","49.83","EUR","Estimated","581","","","Final"
"03.12.2020 13:00 - 03.12.2020 14:00","56.74","56.74","56.74","EUR","Estimated","318","","","Final"
"03.12.2020 14:00 - 03.12.2020 15:00","54.39","54.39","54.39","EUR","Estimated","442","","","Final"
"03.12.2020 15:00 - 03.12.2020 16:00","52.59","52.59","52.59","EUR","Estimated","129","","","Final"
"03.12.2020 16:00 - 03.12.2020 17:00","51.70","51.70","51.70","EUR","Estimated","77","","","Final"
"03.12.2020 17:00 - 03.12.2020 18:00","55.06","55.06","55.06","EUR","Estimated","301","","","Final"
"03.12.2020 18:00 - 03.12.2020 19:00","46.59","46.59","46.59","EUR","Estimated","218","","","Final"
"03.12.2020 19:00 - 03.12.2020 20:00","24.59","24.59","24.59","EUR","Estimated","340","","","Final"
"03.12.2020 20:00 - 03.12.2020 21:00","18.90","23.00","23.00","EUR","Estimated","266","","","Final"
"03.12.2020 21:00 - 03.12.2020 22:00","18.33","25.00","25.00","EUR","Estimated","92","","","Final"
"03.12.2020 22:00 - 03.12.2020 23:00","16.18","21.69","21.69","EUR","Estimated","19","","","Final"
"03.12.2020 23:00 - 04.12.2020 00:00","13.00","20.00","20.00","EUR","Estimated","210","","","Final"
"04.12.2020 00:00 - 04.12.2020 01:00","10.98","10.98","10.98","EUR","Estimated","65","","","Final"
"04.12.2020 01:00 - 04.12.2020 02:00","10.68","12.00","12.00","EUR","Estimated","240","","","Final"
"04.12.2020 02:00 - 04.12.2020 03:00","10.53","12.00","12.00","EUR","Estimated","274","","","Final"
"04.12.2020 03:00 - 04.12.2020 04:00","10.50","10.50","10.50","EUR","Estimated","146","","","Final"
"04.12.2020 04:00 - 04.12.2020 05:00","10.54","10.54","10.54","EUR","Estimated","173","","","Final"
"04.12.2020 05:00 - 04.12.2020 06:00","12.96","12.96","12.96","EUR","Estimated","267","","","Final"
"04.12.2020 06:00 - 04.12.2020 07:00","13.50","16.82","13.50","EUR","Estimated","243","","","Final"
"04.12.2020 07:00 - 04.12.2020 08:00","16.00","32.60","16.00","EUR","Estimated","174","","","Final"
"04.12.2020 08:00 - 04.12.2020 09:00","39.78","39.78","39.78","EUR","Estimated","255","","","Final"
"04.12.2020 09:00 - 04.12.2020 10:00","38.65","38.65","38.65","EUR","Estimated","171","","","Final"
"04.12.2020 10:00 - 04.12.2020 11:00","35.89","35.89","35.89","EUR","Estimated","227","","","Final"
"04.12.2020 11:00 - 04.12.2020 12:00","41.55","41.55","41.55","EUR","Estimated","228","","","Final"
"04.12.2020 12:00 - 04.12.2020 13:00","39.74","39.74","39.74","EUR","Estimated","161","","","Final"
"04.12.2020 13:00 - 04.12.2020 14:00","39.43","39.43","39.43","EUR","Estimated","69","","","Final"
"04.12.2020 14:00 - 04.12.2020 15:00","43.91","43.91","43.91","EUR","Estimated","185","","","Final"
"04.12.2020 15:00 - 04.12.2020 16:00","51.22","51.22","51.22","EUR","Estimated","254","","","Final"
"04.12.2020 16:00 - 04.12.2020 17:00","18.50","54.54","18.50","EUR","Estimated","454","","","Final"
"04.12.2020 17:00 - 04.12.2020 18:00","17.00","62.82","17.00","EUR","Estimated","418","","","Final"
"04.12.2020 18:00 - 04.12.2020 19:00","17.00","57.76","17.00","EUR","Estimated","396","","","Final"
"04.12.2020 19:00 - 04.12.2020 20:00","18.50","53.85","18.50","EUR","Estimated","244","","","Final"
"04.12.2020 20:00 - 04.12.2020 21:00","20.27","72.00","72.00","EUR","Estimated","148","","","Final"
"04.12.2020 21:00 - 04.12.2020 22:00","19.48","80.34","80.34","EUR","Estimated","156","","","Final"
"04.12.2020 22:00 - 04.12.2020 23:00","18.47","62.99","62.99","EUR","Estimated","87","","","Final"
"04.12.2020 23:00 - 05.12.2020 00:00","22.86","22.86","22.86","EUR","Estimated","273","","","Final"
"05.12.2020 00:00 - 05.12.2020 01:00","30.00","30.00","30.00","EUR","Estimated","306","","","Final"
"05.12.2020 01:00 - 05.12.2020 02:00","18.05","18.05","18.05","EUR","Estimated","169","","","Final"
"05.12.2020 02:00 - 05.12.2020 03:00","14.00","17.06","14.00","EUR","Estimated","330","","","Final"
"05.12.2020 03:00 - 05.12.2020 04:00","13.77","16.77","13.77","EUR","Estimated","227","","","Final"
"05.12.2020 04:00 - 05.12.2020 05:00","13.83","16.83","13.83","EUR","Estimated","107","","","Final"
"05.12.2020 05:00 - 05.12.2020 06:00","14.00","17.47","14.00","EUR","Estimated","247","","","Final"
"05.12.2020 06:00 - 05.12.2020 07:00","14.00","18.47","14.00","EUR","Estimated","67","","","Final"
"05.12.2020 07:00 - 05.12.2020 08:00","14.00","18.39","14.00","EUR","Estimated","119","","","Final"
"05.12.2020 08:00 - 05.12.2020 09:00","16.00","19.86","16.00","EUR","Estimated","102","","","Final"
"05.12.2020 09:00 - 05.12.2020 10:00","16.00","21.86","16.00","EUR","Estimated","131","","","Final"
"05.12.2020 10:00 - 05.12.2020 11:00","17.00","30.18","17.00","EUR","Estimated","141","","","Final"
"05.12.2020 11:00 - 05.12.2020 12:00","17.00","30.83","17.00","EUR","Estimated","164","","","Final"
"05.12.2020 12:00 - 05.12.2020 13:00","17.00","22.11","17.00","EUR","Estimated","159","","","Final"
"05.12.2020 13:00 - 05.12.2020 14:00","29.75","29.75","29.75","EUR","Estimated","75","","","Final"
"05.12.2020 14:00 - 05.12.2020 15:00","34.09","80.62","80.62","EUR","Estimated","4","","","Final"
"05.12.2020 15:00 - 05.12.2020 16:00","46.96","80.62","80.62","EUR","Estimated","146","","","Final"
"05.12.2020 16:00 - 05.12.2020 17:00","23.83","52.41","23.83","EUR","Estimated","390","","","Final"
"05.12.2020 17:00 - 05.12.2020 18:00","18.00","56.61","18.00","EUR","Estimated","495","","","Final"
"05.12.2020 18:00 - 05.12.2020 19:00","18.00","54.18","18.00","EUR","Estimated","343","","","Final"
"05.12.2020 19:00 - 05.12.2020 20:00","18.00","46.94","18.00","EUR","Estimated","300","","","Final"
"05.12.2020 20:00 - 05.12.2020 21:00","42.00","42.00","42.00","EUR","Estimated","392","","","Final"
"05.12.2020 21:00 - 05.12.2020 22:00","42.12","42.12","42.12","EUR","Estimated","382","","","Final"
"05.12.2020 22:00 - 05.12.2020 23:00","41.50","41.50","41.50","EUR","Estimated","270","","","Final"
"05.12.2020 23:00 - 06.12.2020 00:00","33.97","33.97","33.97","EUR","Estimated","321","","","Final"
"06.12.2020 00:00 - 06.12.2020 01:00","22.62","22.62","22.62","EUR","Estimated","41","","","Final"
"06.12.2020 01:00 - 06.12.2020 02:00","16.98","54.20","54.20","EUR","Estimated","140","","","Final"
"06.12.2020 02:00 - 06.12.2020 03:00","16.71","16.71","16.71","EUR","Estimated","163","","","Final"
"06.12.2020 03:00 - 06.12.2020 04:00","13.50","16.41","13.50","EUR","Estimated","165","","","Final"
"06.12.2020 04:00 - 06.12.2020 05:00","13.50","16.66","13.50","EUR","Estimated","125","","","Final"
"06.12.2020 05:00 - 06.12.2020 06:00","13.50","17.08","13.50","EUR","Estimated","137","","","Final"
"06.12.2020 06:00 - 06.12.2020 07:00","18.21","62.39","62.39","EUR","Estimated","118","","","Final"
"06.12.2020 07:00 - 06.12.2020 08:00","15.66","25.06","15.66","EUR","Estimated","310","","","Final"
"06.12.2020 08:00 - 06.12.2020 09:00","13.13","50.77","13.13","EUR","Estimated","230","","","Final"
"06.12.2020 09:00 - 06.12.2020 10:00","13.13","45.11","13.13","EUR","Estimated","281","","","Final"
"06.12.2020 10:00 - 06.12.2020 11:00","13.13","70.47","13.13","EUR","Estimated","165","","","Final"
"06.12.2020 11:00 - 06.12.2020 12:00","14.00","84.95","14.00","EUR","Estimated","46","","","Final"
"06.12.2020 12:00 - 06.12.2020 13:00","16.00","84.94","16.00","EUR","Estimated","110","","","Final"
"06.12.2020 13:00 - 06.12.2020 14:00","84.96","84.96","84.96","EUR","Estimated","15","","","Final"
"06.12.2020 14:00 - 06.12.2020 15:00","84.96","84.96","84.96","EUR","Estimated","447","","","Final"
"06.12.2020 15:00 - 06.12.2020 16:00","84.92","84.92","84.92","EUR","Estimated","735","","","Final"
"06.12.2020 16:00 - 06.12.2020 17:00","15.50","50.54","15.50","EUR","Estimated","815","","","Final"
"06.12.2020 17:00 - 06.12.2020 18:00","15.00","54.93","15.00","EUR","Estimated","656","","","Final"
"06.12.2020 18:00 - 06.12.2020 19:00","14.00","54.22","14.00","EUR","Estimated","786","","","Final"
"06.12.2020 19:00 - 06.12.2020 20:00","14.00","43.70","14.00","EUR","Estimated","836","","","Final"
"06.12.2020 20:00 - 06.12.2020 21:00","14.00","38.76","14.00","EUR","Estimated","673","","","Final"
"06.12.2020 21:00 - 06.12.2020 22:00","13.00","36.59","13.00","EUR","Estimated","923","","","Final"
"06.12.2020 22:00 - 06.12.2020 23:00","12.50","17.77","12.50","EUR","Estimated","740","","","Final"
"06.12.2020 23:00 - 07.12.2020 00:00","11.00","16.00","11.00","EUR","Estimated","692","","","Final"
"07.12.2020 00:00 - 07.12.2020 01:00","11.00","13.56","11.00","EUR","Estimated","339","","","Final"
"07.12.2020 01:00 - 07.12.2020 02:00","9.00","12.30","9.00","EUR","Estimated","331","","","Final"
"07.12.2020 02:00 - 07.12.2020 03:00","9.00","11.71","9.00","EUR","Estimated","124","","","Final"
"07.12.2020 03:00 - 07.12.2020 04:00","7.00","11.37","7.00","EUR","Estimated","28","","","Final"
"07.12.2020 04:00 - 07.12.2020 05:00","7.00","11.91","7.00","EUR","Estimated","109","","","Final"
"07.12.2020 05:00 - 07.12.2020 06:00","9.00","13.73","9.00","EUR","Estimated","49","","","Final"
"07.12.2020 06:00 - 07.12.2020 07:00","10.50","16.26","10.50","EUR","Estimated","265","","","Final"
